"protocol_type","opcod","date","station","protocol","surface","nb_sp","nb_ind","year","length_sourced"
"complete",6095,1998-09-28,11245,"complete",714,5,196,1998,105
"complete",6212,1999-09-07,11245,"complete",750.75,5,231,1999,105
"complete",6237,2000-09-12,11245,"complete",796.92,5,183,2000,116
"complete",6255,2001-09-11,11245,"complete",745.68,5,147,2001,104
"complete",50957,2002-09-17,11245,"complete",670,6,170,2002,100
"complete",6325,2003-09-23,11245,"complete",661.5,5,227,2003,105
"complete",6355,2004-09-14,11245,"complete",750.75,5,216,2004,105
"complete",6391,2005-09-28,11245,"complete",861.94,5,275,2005,142
"complete",6439,2006-09-12,11245,"complete",763.96,5,246,2006,142
"complete",6500,2007-09-11,11245,"complete",1003.94,5,1424,2007,142
"complete",6540,2008-10-06,11245,"complete",1013.85,5,137,2008,135
"complete",6637,2009-10-02,11245,"complete",829.4,5,270,2009,130
"complete",6684,2010-10-08,11245,"complete",1001,5,115,2010,130
"complete",6731,2011-09-13,11245,"complete",825.5,5,327,2011,130
"complete",6785,2012-09-19,11245,"complete",845.1,5,316,2012,135
"complete",8188,2013-09-11,11245,"complete",1020,5,380,2013,150
"complete",8187,2015-09-29,11245,"complete",960,5,316,2015,150
"complete",8186,2017-10-04,11245,"complete",1065,5,231,2017,150
"complete",50643,1995-09-05,11290,"complete",850,8,3105,1995,85
"complete",6055,1996-09-09,11290,"complete",815.08,8,5961,1996,82
"complete",50788,1997-09-08,11290,"complete",1290.1,8,4952,1997,97
"complete",6096,1998-09-07,11290,"complete",1096.2,8,776,1998,87
"complete",50877,1999-09-06,11290,"complete",1126.4,8,2224,1999,88
"complete",6236,2000-09-11,11290,"complete",1103.16,6,1290,2000,87
"complete",6256,2001-09-10,11290,"complete",1025.82,7,1988,2001,82
"complete",6289,2002-09-15,11290,"complete",1048.35,6,1054,2002,87
"complete",6323,2003-09-22,11290,"complete",1088.62,8,5970,2003,106
"complete",6354,2004-09-13,11290,"complete",976.56,7,1460,2004,78
"complete",5977,1995-08-25,11302,"complete",509.6,3,173,1995,112
"complete",6058,1996-08-30,11302,"complete",548.8,4,243,1996,112
"complete",6125,1997-08-29,11302,"complete",597.8,5,310,1997,122
"complete",6163,1998-08-28,11302,"complete",597.8,4,399,1998,122
"complete",6213,1999-08-27,11302,"complete",562.5,4,219,1999,125
"complete",6238,2000-09-01,11302,"complete",511.71,4,248,2000,111
"complete",6253,2001-08-31,11302,"complete",594.09,5,303,2001,123
"complete",6279,2002-09-06,11302,"complete",590.4,5,309,2002,123
"complete",6333,2003-09-05,11302,"complete",394.02,4,190,2003,99
"complete",6347,2004-09-03,11302,"complete",510.84,4,708,2004,99
"complete",6378,2005-09-02,11302,"complete",510,4,332,2005,125
"complete",6437,2006-09-01,11302,"complete",541.25,4,498,2006,125
"complete",6473,2007-08-31,11302,"complete",533.52,5,267,2007,114
"complete",6568,2008-09-17,11302,"complete",496.16,3,156,2008,112
"complete",6639,2009-09-23,11302,"complete",473.76,4,295,2009,112
"complete",6677,2010-09-22,11302,"complete",444.4,5,205,2010,110
"complete",6748,2011-08-31,11302,"complete",443.3,5,316,2011,110
"complete",5972,1995-08-24,11329,"complete",315.81,4,99,1995,121
"complete",6053,1996-08-29,11329,"complete",456.48,4,288,1996,144
"complete",6124,1997-10-02,11329,"complete",487.63,4,131,1997,143
"complete",6092,1998-08-27,11329,"complete",500.5,5,370,1998,143
"complete",50875,1999-08-26,11329,"complete",372.6,5,256,1999,115
"complete",6234,2000-08-31,11329,"complete",376.29,5,158,2000,113
"complete",6258,2001-08-30,11329,"complete",308.2,4,167,2001,115
"complete",6287,2002-09-05,11329,"complete",338.1,4,214,2002,115
"complete",6322,2003-09-04,11329,"complete",306.54,3,238,2003,117
"complete",6359,2004-09-02,11329,"complete",360.58,3,126,2004,121
"complete",6389,2005-09-01,11329,"complete",334.65,5,192,2005,115
"complete",6445,2006-08-31,11329,"complete",311.36,5,233,2006,112
"complete",6482,2007-08-30,11329,"complete",251.1,3,135,2007,81
"complete",6543,2008-09-18,11329,"complete",345.4,3,143,2008,110
"complete",6635,2009-09-21,11329,"complete",316.44,3,172,2009,108
"complete",6683,2010-10-15,11329,"complete",274.05,3,207,2010,87
"complete",6734,2011-09-14,11329,"complete",276.48,3,161,2011,108
"complete",6779,2012-09-19,11329,"complete",254.7,4,156,2012,90
"complete",6821,2013-09-25,11329,"complete",288,5,126,2013,90
"complete",6849,2014-09-10,11329,"complete",318.6,5,157,2014,90
"complete",6879,2015-09-30,11329,"complete",257.4,5,211,2015,90
"complete",6914,2016-10-05,11329,"complete",257.4,4,188,2016,90
"complete",6941,2017-10-04,11329,"complete",278.1,4,148,2017,90
"complete",38943,2018-10-03,11329,"complete",255.6,5,187,2018,90
"complete",5969,1995-08-22,11432,"complete",515.46,4,230,1995,121
"complete",6050,1996-08-27,11432,"complete",580.8,3,177,1996,121
"complete",6117,1997-08-26,11432,"complete",536.03,5,394,1997,121
"complete",6089,1998-08-25,11432,"complete",523.93,5,236,1998,121
"complete",50872,1999-08-24,11432,"complete",522.5,5,365,1999,125
"complete",6235,2000-08-29,11432,"complete",514.25,5,242,2000,121
"complete",6261,2001-08-28,11432,"complete",505.2,5,226,2001,120
"complete",6293,2002-09-03,11432,"complete",520.8,5,344,2002,120
"complete",6321,2003-09-02,11432,"complete",482.62,6,376,2003,118
"complete",6360,2004-08-31,11432,"complete",502.15,5,368,2004,121
"complete",6387,2005-08-30,11432,"complete",536.25,4,140,2005,125
"complete",6449,2006-08-29,11432,"complete",611.25,4,209,2006,125
"complete",6476,2007-08-28,11432,"complete",435.31,5,138,2007,101
"complete",6539,2008-10-08,11432,"complete",555.6,5,185,2008,120
"complete",6634,2009-10-01,11432,"complete",517.2,5,232,2009,120
"complete",6686,2010-09-01,11432,"complete",494.55,5,249,2010,105
"complete",6732,2011-09-29,11432,"complete",562.8,5,275,2011,120
"complete",6794,2012-09-05,11432,"complete",535.05,5,370,2012,123
"complete",6823,2013-10-10,11432,"complete",576,5,418,2013,120
"complete",6847,2014-09-11,11432,"complete",559.2,5,348,2014,120
"complete",6881,2015-10-01,11432,"complete",555.6,5,278,2015,120
"complete",6915,2016-10-06,11432,"complete",559.2,5,273,2016,120
"complete",6937,2017-10-05,11432,"complete",495.6,5,424,2017,120
"complete",38945,2018-10-04,11432,"complete",555.6,5,443,2018,120
"complete",5970,1995-08-23,11456,"complete",563.64,5,192,1995,132
"complete",6051,1996-08-28,11456,"complete",601.6,5,201,1996,128
"complete",6118,1997-08-27,11456,"complete",608,5,172,1997,128
"complete",6090,1998-08-26,11456,"complete",678.32,5,197,1998,139
"complete",6206,1999-08-25,11456,"complete",625.3,5,209,1999,130
"complete",6231,2000-08-30,11456,"complete",663.03,5,153,2000,139
"complete",6260,2001-08-29,11456,"complete",647.14,5,142,2001,131
"complete",6294,2002-09-04,11456,"complete",577.2,5,184,2002,130
"complete",6320,2003-09-03,11456,"complete",529.59,4,192,2003,139
"complete",6356,2004-09-01,11456,"complete",639.4,5,224,2004,139
"complete",6390,2005-08-31,11456,"complete",590.75,5,248,2005,139
"complete",6447,2006-08-30,11456,"complete",628.28,6,159,2006,139
"complete",6475,2007-08-29,11456,"complete",570.4,5,191,2007,124
"complete",6545,2008-09-08,11456,"complete",558.75,5,150,2008,125
"complete",6624,2009-09-17,11456,"complete",517.5,5,162,2009,125
"complete",6689,2010-09-13,11456,"complete",391,5,359,2010,100
"complete",6721,2011-09-21,11456,"complete",452.5,6,187,2011,125
"complete",6792,2012-09-04,11456,"complete",462,6,192,2012,100
"complete",6819,2013-09-12,11456,"complete",462,5,177,2013,100
"complete",6846,2014-09-11,11456,"complete",522,4,156,2014,100
"complete",6882,2015-10-01,11456,"complete",502,5,153,2015,100
"complete",6911,2016-10-06,11456,"complete",411,5,87,2016,100
"complete",6936,2017-10-05,11456,"complete",428,5,91,2017,100
"complete",5971,1995-08-23,11539,"complete",816.75,7,232,1995,135
"complete",6052,1996-08-28,11539,"complete",857.25,5,461,1996,127
"complete",6119,1997-08-27,11539,"complete",810,7,732,1997,120
"complete",6091,1998-08-26,11539,"complete",792,6,460,1998,120
"complete",50874,1999-08-25,11539,"complete",756,6,377,1999,120
"complete",6230,2000-08-30,11539,"complete",789.6,6,422,2000,120
"complete",6259,2001-08-29,11539,"complete",806.4,7,619,2001,120
"complete",6292,2002-06-09,11539,"complete",824.4,6,550,2002,120
"complete",6324,2003-09-03,11539,"complete",684,7,349,2003,120
"complete",6358,2004-09-01,11539,"complete",873.3,6,337,2004,123
"complete",6416,2005-08-31,11539,"complete",768,8,327,2005,120
"complete",6448,2006-08-30,11539,"complete",900,7,531,2006,120
"complete",6506,2007-08-29,11539,"complete",939.12,8,273,2007,129
"complete",6544,2008-09-09,11539,"complete",838.8,8,395,2008,120
"complete",6638,2009-09-18,11539,"complete",972.4,6,359,2009,130
"complete",51357,2010-09-14,11539,"complete",984.1,7,586,2010,130
"complete",6740,2011-09-23,11539,"complete",858,7,491,2011,130
"complete",6789,2012-09-06,11539,"complete",1099.38,7,361,2012,146
"complete",6822,2013-10-10,11539,"complete",1000.5,8,335,2013,150
"complete",6853,2014-10-07,11539,"complete",1221,7,290,2014,150
"complete",6876,2015-09-28,11539,"complete",1060.5,7,222,2015,150
"complete",6912,2016-10-03,11539,"complete",1152,7,269,2016,150
"complete",6940,2017-10-02,11539,"complete",1242,8,281,2017,150
"complete",38921,2018-10-01,11539,"complete",1086,7,216,2018,150
"complete",5939,1995-08-29,11602,"complete",1241,9,1264,1995,85
"complete",6031,1996-09-03,11602,"complete",1130.5,7,1207,1996,85
"complete",6100,1997-09-02,11602,"complete",1326,8,1587,1997,85
"complete",6156,1998-09-01,11602,"complete",1276.7,7,554,1998,85
"complete",6198,1999-08-31,11602,"complete",1301.35,9,534,1999,85
"complete",6225,2000-09-05,11602,"complete",1312.4,9,364,2000,85
"complete",6274,2001-09-04,11602,"complete",1328.55,6,1325,2001,85
"complete",6305,2002-09-10,11602,"complete",1368.5,9,604,2002,85
"complete",6314,2003-09-09,11602,"complete",1269.05,9,1169,2003,85
"complete",6369,2004-09-07,11602,"complete",1422.08,9,1062,2004,88
"complete",5938,1995-08-29,11605,"complete",737.3,5,426,1995,73
"complete",6030,1996-09-03,11605,"complete",667.5,5,269,1996,75
"complete",6099,1997-09-02,11605,"complete",778.87,5,615,1997,71
"complete",6155,1998-09-01,11605,"complete",761.39,5,335,1998,73
"complete",6197,1999-08-31,11605,"complete",766.5,5,190,1999,73
"complete",6224,2000-09-05,11605,"complete",789.86,5,306,2000,73
"complete",50940,2001-09-04,11605,"complete",759.93,5,176,2001,73
"complete",6304,2002-09-10,11605,"complete",785.48,5,207,2002,73
"complete",6315,2003-09-09,11605,"complete",730.73,5,321,2003,73
"complete",6376,2004-09-07,11605,"complete",790.59,5,220,2004,73
"complete",6453,2006-09-04,11735,"complete",1046.9,8,389,2006,145
"complete",6479,2007-09-03,11735,"complete",1016.72,9,303,2007,142
"complete",6592,2008-09-03,11735,"complete",1175.94,9,339,2008,141
"complete",6656,2009-09-14,11735,"complete",1164.4,7,455,2009,142
"complete",6696,2010-09-15,11735,"complete",1003.5,9,676,2010,150
"complete",6759,2011-09-09,11735,"complete",1056,6,474,2011,150
"complete",6803,2012-09-14,11735,"complete",1118.91,7,471,2012,151
"complete",6829,2013-10-06,11735,"complete",1011.33,8,583,2013,153
"complete",6854,2014-09-23,11735,"complete",1011.33,8,651,2014,153
"complete",6884,2015-09-07,11735,"complete",1098.54,7,382,2015,153
"complete",6903,2016-09-05,11735,"complete",948.6,7,460,2016,153
"complete",6932,2017-09-04,11735,"complete",940.95,7,468,2017,153
"complete",38962,2018-09-10,11735,"complete",937.89,6,241,2018,153
"complete",5940,1995-08-30,11743,"complete",1061.5,19,9961,1995,110
"complete",50699,1996-09-04,11743,"complete",849.2,16,5177,1996,110
"complete",50768,1997-09-03,11743,"complete",1028.5,17,5164,1997,110
"complete",6157,1998-09-02,11743,"complete",896.5,15,1272,1998,110
"complete",6201,1999-09-24,11743,"complete",1237.5,13,483,1999,110
"complete",6227,2000-09-06,11743,"complete",1949.2,15,691,2000,110
"complete",50938,2001-09-05,11743,"complete",1117.6,16,2079,2001,110
"complete",6308,2002-09-11,11743,"complete",946,13,1485,2002,110
"complete",6313,2003-09-10,11743,"complete",1299.2,16,7488,2003,128
"complete",6374,2004-09-08,11743,"complete",1034,17,2282,2004,110
"complete",5942,1995-09-19,11745,"complete",664.4,6,217,1995,110
"complete",6034,1996-09-19,11745,"complete",664.4,6,197,1996,110
"complete",6104,1997-09-18,11745,"complete",736.6,5,134,1997,116
"complete",6159,1998-09-17,11745,"complete",644,6,87,1998,115
"complete",6202,1999-09-16,11745,"complete",613.8,6,160,1999,110
"complete",6223,2000-09-04,11745,"complete",636.48,5,128,2000,117
"complete",6275,2001-09-19,11745,"complete",611.52,5,191,2001,112
"complete",6306,2002-09-25,11745,"complete",642.4,4,185,2002,110
"complete",6312,2003-09-17,11745,"complete",586.3,6,375,2003,110
"complete",6370,2004-09-22,11745,"complete",654.5,5,320,2004,110
"complete",6404,2005-09-21,11745,"complete",604.95,6,456,2005,111
"complete",6455,2006-09-20,11745,"complete",588.3,7,594,2006,111
"complete",6465,2007-09-18,11745,"complete",657.8,6,476,2007,110
"complete",6594,2008-09-02,11745,"complete",662.2,7,186,2008,110
"complete",6654,2009-09-10,11745,"complete",630.7,7,480,2009,106
"complete",6758,2011-09-08,11745,"complete",609,8,399,2011,100
"complete",8151,2013-09-12,11745,"complete",649,6,223,2013,110
"complete",8150,2015-10-05,11745,"complete",671,6,321,2015,110
"complete",8149,2017-10-09,11745,"complete",660,5,215,2017,110
"complete",5981,1995-09-06,11875,"complete",327.52,8,279,1995,92
"complete",6062,1996-09-11,11875,"complete",345,10,290,1996,92
"complete",6129,1997-09-10,11875,"complete",430.8,7,513,1997,120
"complete",6170,1998-09-09,11875,"complete",492,7,294,1998,120
"complete",6219,1999-09-09,11875,"complete",398.04,9,589,1999,107
"complete",6242,2000-09-14,11875,"complete",341.25,8,404,2000,105
"complete",6250,2001-09-13,11875,"complete",403.2,9,575,2001,96
"complete",6284,2002-09-19,11875,"complete",365.65,8,874,2002,103
"complete",6334,2003-09-25,11875,"complete",346.68,9,237,2003,108
"complete",6345,2004-09-16,11875,"complete",456,13,1457,2004,120
"complete",6382,2005-09-15,11875,"complete",403.2,9,677,2005,120
"complete",6436,2006-09-14,11875,"complete",456,6,1249,2006,120
"complete",6503,2007-09-13,11875,"complete",297.6,7,1055,2007,80
"complete",6561,2008-09-04,11875,"complete",412.65,7,68,2008,105
"complete",6640,2009-10-05,11875,"complete",407,7,300,2009,100
"complete",6749,2011-09-02,11875,"complete",340,6,483,2011,100
"complete",8238,2013-09-26,11875,"complete",380,4,544,2013,100
"complete",8237,2015-09-09,11875,"complete",400,7,897,2015,100
"complete",8236,2017-10-12,11875,"complete",380,8,603,2017,100
"complete",5944,1995-09-20,12007,"complete",1161,10,4360,1995,86
"complete",6033,1996-09-13,12007,"complete",800.66,12,1046,1996,86
"complete",6102,1997-09-12,12007,"complete",944.28,12,1910,1997,86
"complete",6161,1998-09-11,12007,"complete",1078.3,14,761,1998,82
"complete",6199,1999-09-10,12007,"complete",1035,13,697,1999,90
"complete",6228,2000-09-15,12007,"complete",1038.88,12,924,2000,86
"complete",6276,2001-09-14,12007,"complete",1003.62,12,416,2001,86
"complete",6310,2002-09-20,12007,"complete",1080.16,13,1360,2002,86
"complete",6319,2003-09-26,12007,"complete",666.25,8,461,2003,65
"complete",6373,2004-09-17,12007,"complete",1197,15,1825,2004,90
"complete",5941,1995-09-19,12060,"complete",616,10,377,1995,140
"complete",6037,1996-09-19,12060,"complete",537.6,8,249,1996,140
"complete",6103,1997-09-18,12060,"complete",476,8,396,1997,140
"complete",6160,1998-09-17,12060,"complete",442,9,317,1998,130
"complete",6204,1999-09-16,12060,"complete",459.2,8,203,1999,140
"complete",6229,2000-09-21,12060,"complete",651,8,169,2000,140
"complete",6277,2001-09-19,12060,"complete",471.28,7,134,2001,137
"complete",6309,2002-09-25,12060,"complete",529.2,7,323,2002,140
"complete",6318,2003-09-17,12060,"complete",490,7,406,2003,140
"complete",6372,2004-09-22,12060,"complete",641.2,8,309,2004,140
"complete",6406,2005-09-21,12060,"complete",451.2,7,615,2005,141
"complete",6454,2006-09-20,12060,"complete",452.61,7,566,2006,141
"complete",6464,2007-09-18,12060,"complete",433.59,5,171,2007,97
"complete",6595,2008-09-02,12060,"complete",597.8,9,310,2008,140
"complete",6652,2009-09-10,12060,"complete",583.5,8,376,2009,150
"complete",6757,2011-09-07,12060,"complete",386,6,235,2011,100
"complete",5954,1995-09-13,12291,"complete",347.2,8,201,1995,112
"complete",6023,1996-09-18,12291,"complete",295.68,6,216,1996,112
"complete",6114,1997-09-17,12291,"complete",305.1,10,410,1997,113
"complete",6151,1998-09-15,12291,"complete",367.36,7,237,1998,112
"complete",6193,1999-09-15,12291,"complete",364.99,8,177,1999,113
"complete",6177,2000-09-20,12291,"complete",394.24,9,243,2000,112
"complete",6267,2001-09-18,12291,"complete",347.2,9,187,2001,112
"complete",6297,2002-09-24,12291,"complete",350.56,8,479,2002,112
"complete",6341,2003-09-16,12291,"complete",356.16,9,335,2003,112
"complete",6362,2004-09-21,12291,"complete",389.76,8,449,2004,112
"complete",6425,2006-06-07,12291,"complete",406.56,9,372,2006,112
"complete",51186,2007-06-12,12291,"complete",362,9,436,2007,100
"complete",6522,2008-10-09,12291,"complete",402,9,402,2008,100
"complete",6622,2009-09-02,12291,"complete",381.24,9,269,2009,108
"complete",6715,2010-08-30,12291,"complete",272.8,8,379,2010,80
"complete",6796,2012-09-03,12291,"complete",327,7,292,2012,100
"complete",8022,2014-09-01,12291,"complete",401.7,12,349,2014,103
"complete",8021,2016-09-05,12291,"complete",410,10,285,2016,100
"complete",39318,2018-10-09,12291,"complete",410,9,229,2018,100
"complete",5950,1995-09-11,12316,"complete",1503.8,9,1859,1995,103
"complete",6019,1996-09-16,12316,"complete",1512,11,1224,1996,105
"complete",6110,1997-09-15,12316,"complete",1447.2,13,2090,1997,108
"complete",6145,1998-06-17,12316,"complete",1344.2,16,640,1998,94
"complete",6188,1999-06-30,12316,"complete",1489.2,14,820,1999,102
"complete",6172,2000-06-29,12316,"complete",1505.86,11,257,2000,103
"complete",50937,2001-08-23,12316,"complete",1575.9,12,1013,2001,103
"complete",6302,2002-08-29,12316,"complete",1455.54,14,3412,2002,102
"complete",6344,2003-09-28,12316,"complete",1444.32,13,4604,2003,102
"complete",6366,2004-08-26,12316,"complete",1221.3,14,2519,2004,90
"complete",6394,2005-06-13,12316,"complete",1575.16,16,933,2005,106
