"code_lac","camp_annee","id_campagne","id_prelev_poisson","id_point_prelev","date_pose","heure_pose","date_releve","heure_releve","prof_min_point_pose","prof_max_point_pose","cd_engin_peche","strate"
"TOL2A",2007,11,397,2229,"19/09/2007",NA,"20/09/2007",NA,29,22,"FB","20 - 34,9 m [Protocole CEN]"
"TOL2A",2007,11,400,2232,"16/09/2007",NA,"17/09/2007",NA,NA,NA,"FPa","0 - 5,9 m Pelagique"
"TOL2A",2007,11,401,2233,"16/09/2007",NA,"17/09/2007",NA,NA,NA,"FPa","6 - 11,9 m Pelagique"
"TOL2A",2007,11,403,2235,"17/09/2007",NA,"18/09/2007",NA,NA,NA,"FPa","18 - 23,9 m Pelagique"
"TOL2A",2007,11,408,2240,"20/09/2007",NA,"21/09/2007",NA,NA,NA,"FPa","54 - 59,9 m Pelagique"
"TOL2A",2013,395,21506,247853,"30/09/2013","17.30.00","01/10/2013","07.30.00",1.6,2.3,"FB","< 3 m [Protocole CEN]"
"TOL2A",2013,395,21507,247854,"30/09/2013","17.50.00","01/10/2013","07.52.00",2.3,2.5,"FB","< 3 m [Protocole CEN]"
"TOL2A",2013,395,21508,247855,"30/09/2013","18.25.00","01/10/2013","08.39.00",2.6,3,"FB","< 3 m [Protocole CEN]"
"TOL2A",2013,395,21509,247856,"30/09/2013","17.35.00","01/10/2013","07.39.00",4.5,6,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2013,395,21510,247857,"30/09/2013","18.50.00","01/10/2013","08.45.00",4,5.2,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2013,395,21511,247858,"30/09/2013","18.35.00","01/10/2013","08.15.00",3.5,4,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2013,395,21512,247859,"30/09/2013","18.20.00","01/10/2013","08.25.00",8.5,8.8,"FB","6 -11,9 m [Protocole CEN]"
"TOL2A",2013,395,21513,247860,"30/09/2013","18.40.00","01/10/2013","08.05.00",9.5,10,"FB","6 -11,9 m [Protocole CEN]"
"TOL2A",2013,395,21514,247861,"30/09/2013","18.00.00","01/10/2013","08.05.00",15,17,"FB","12 - 19,9 m [Protocole CEN]"
"TOL2A",2013,395,21515,247862,"30/09/2013","18.45.00","01/10/2013","08.20.00",12.5,14,"FB","12 - 19,9 m [Protocole CEN]"
"TOL2A",2013,395,21517,247864,"30/09/2013","18.10.00","01/10/2013","08.18.00",20.5,21.5,"FB","20 - 34,9 m [Protocole CEN]"
"TOL2A",2013,395,21519,247866,"30/09/2013","18.20.00","01/10/2013","08.31.00",53,53.4,"FB","50 - 74,9 m  [Protocole CEN]"
"TOL2A",2013,395,21520,247867,"01/10/2013","17.50.00","02/10/2013","07.25.00",2.7,4,"FB","< 3 m [Protocole CEN]"
"TOL2A",2013,395,21521,247868,"01/10/2013","18.00.00","02/10/2013","07.30.00",1.9,3.2,"FB","< 3 m [Protocole CEN]"
"TOL2A",2013,395,21522,247869,"01/10/2013","18.15.00","02/10/2013","07.44.00",2.2,2.7,"FB","< 3 m [Protocole CEN]"
"TOL2A",2013,395,21523,247870,"01/10/2013","17.45.00","02/10/2013","07.20.00",5.6,6,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2013,395,21524,247871,"01/10/2013","18.19.00","02/10/2013","07.52.00",3.9,4.5,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2013,395,21525,247872,"01/10/2013","18.52.00","02/10/2013","08.40.00",3.7,6,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2013,395,21526,247873,"01/10/2013","18.28.00","02/10/2013","08.06.00",8.9,9.2,"FB","6 -11,9 m [Protocole CEN]"
"TOL2A",2013,395,21527,247874,"01/10/2013","18.43.00","02/10/2013","08.28.00",8.2,10,"FB","6 -11,9 m [Protocole CEN]"
"TOL2A",2013,395,21528,247875,"01/10/2013","18.22.00","02/10/2013","07.59.00",14.3,15.7,"FB","12 - 19,9 m [Protocole CEN]"
"TOL2A",2013,395,21529,247876,"01/10/2013","18.38.00","02/10/2013","08.20.00",15.6,16.8,"FB","12 - 19,9 m [Protocole CEN]"
"TOL2A",2013,395,21530,247877,"01/10/2013","18.07.00","02/10/2013","07.35.00",29,31.8,"FB","20 - 34,9 m [Protocole CEN]"
"TOL2A",2013,395,21531,247878,"01/10/2013","18.55.00","02/10/2013","08.45.00",24.5,25.3,"FB","20 - 34,9 m [Protocole CEN]"
"TOL2A",2013,395,21532,247879,"01/10/2013","18.33.00","02/10/2013","08.13.00",39.7,41.4,"FB","35 - 49,9 m  [Protocole CEN]"
"TOL2A",2013,395,21534,247881,"02/10/2013","17.55.00","03/10/2013","07.40.00",2.3,3.5,"FB","< 3 m [Protocole CEN]"
"TOL2A",2013,395,21535,247882,"02/10/2013","17.50.00","03/10/2013","07.35.00",5.4,5.6,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2013,395,21536,247883,"02/10/2013","17.45.00","03/10/2013","07.30.00",7,8.7,"FB","6 -11,9 m [Protocole CEN]"
"TOL2A",2013,395,21537,247884,"02/10/2013","18.25.00","03/10/2013","08.15.00",8.8,12,"FB","6 -11,9 m [Protocole CEN]"
"TOL2A",2013,395,21538,247885,"02/10/2013","17.58.00","03/10/2013","07.45.00",12,14.8,"FB","12 - 19,9 m [Protocole CEN]"
"TOL2A",2013,395,21539,247886,"02/10/2013","18.06.00","03/10/2013","07.55.00",14.3,15,"FB","12 - 19,9 m [Protocole CEN]"
"TOL2A",2013,395,21541,247888,"02/10/2013","18.38.00","03/10/2013","08.20.00",26,28.5,"FB","20 - 34,9 m [Protocole CEN]"
"TOL2A",2013,395,21546,247893,"30/09/2013","18.00.00","01/10/2013","07.30.00",12,17.9,"FP","12 - 17,9 m Pelagique"
"TOL2A",2013,395,21548,247895,"30/09/2013","18.30.00","01/10/2013","07.45.00",6,11.9,"FP","6 - 11,9 m Pelagique"
"TOL2A",2013,395,21550,247897,"30/09/2013","18.45.00","01/10/2013","07.55.00",0,5.9,"FP","0 - 5,9 m Pelagique"
"TOL2A",2013,395,21551,247898,"30/09/2013","18.45.00","01/10/2013","07.55.00",0,5.9,"FP","0 - 5,9 m Pelagique"
"TOL2A",2013,395,21554,247901,"01/10/2013","18.00.00","02/10/2013","07.30.00",18,23.9,"FP","18 - 23,9 m Pelagique"
"TOL2A",2013,395,21556,247903,"01/10/2013","18.15.00","02/10/2013","07.50.00",24,29.9,"FP","24 - 29,9 m Pelagique"
"TOL2A",2013,395,21560,247907,"02/10/2013","17.40.00","03/10/2013","07.30.00",30,35.9,"FP","30 - 35,9 m Pelagique"
"TOL2A",2018,516,26264,258074,"24/09/2018","18.43.00","25/09/2018","08.05.00",2.7,2.9,"FB","< 3 m [Protocole CEN]"
"TOL2A",2018,516,26265,258071,"24/09/2018","18.25.00","25/09/2018","07.35.00",1.8,2.3,"FB","< 3 m [Protocole CEN]"
"TOL2A",2018,516,26266,258073,"24/09/2018","18.37.00","25/09/2018","07.50.00",1.1,2.7,"FB","< 3 m [Protocole CEN]"
"TOL2A",2018,516,26267,258072,"24/09/2018","18.31.00","25/09/2018","07.45.00",5.2,5.3,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2018,516,26268,258082,"24/09/2018","19.06.00","25/09/2018","08.25.00",4.2,5.7,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2018,516,26269,258086,"24/09/2018","19.20.00","25/09/2018","08.40.00",5.2,5.8,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2018,516,26270,258089,"24/09/2018","19.30.00","25/09/2018","08.20.00",7.5,8.4,"FB","6 -11,9 m [Protocole CEN]"
"TOL2A",2018,516,26271,258070,"24/09/2018","18.20.00","25/09/2018","07.25.00",6,8.2,"FB","6 -11,9 m [Protocole CEN]"
"TOL2A",2018,516,26272,258081,"24/09/2018","19.02.00","25/09/2018","08.20.00",14.6,15.9,"FB","12 - 19,9 m [Protocole CEN]"
"TOL2A",2018,516,26273,258088,"24/09/2018","19.28.00","25/09/2018","08.45.00",13.8,18.5,"FB","12 - 19,9 m [Protocole CEN]"
"TOL2A",2018,516,26275,258087,"24/09/2018","19.25.00","25/09/2018","08.10.00",30,33,"FB","20 - 34,9 m [Protocole CEN]"
"TOL2A",2018,516,26278,258099,"25/09/2018","18.37.00","26/09/2018","08.00.00",2.4,2.6,"FB","< 3 m [Protocole CEN]"
"TOL2A",2018,516,26279,258098,"25/09/2018","18.33.00","26/09/2018","07.49.00",2.3,2.9,"FB","< 3 m [Protocole CEN]"
"TOL2A",2018,516,26280,258107,"25/09/2018","19.04.00","26/09/2018","08.42.00",1.7,2.1,"FB","< 3 m [Protocole CEN]"
"TOL2A",2018,516,26281,258105,"25/09/2018","18.52.00","26/09/2018","08.30.00",4.1,4.3,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2018,516,26282,258101,"25/09/2018","18.42.00","26/09/2018","08.07.00",5.3,5.4,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2018,516,26283,258092,"25/09/2018","18.16.00","26/09/2018","07.29.00",4.6,5,"FB","3 - 5,9 m [Protocole CEN]"
"TOL2A",2018,516,26284,258095,"25/09/2018","18.23.00","26/09/2018","07.48.00",8.5,9.2,"FB","6 -11,9 m [Protocole CEN]"
"TOL2A",2018,516,26285,258100,"25/09/2018","18.37.00","26/09/2018","08.35.00",9.9,10,"FB","6 -11,9 m [Protocole CEN]"
"TOL2A",2018,516,26286,258104,"25/09/2018","18.50.00","26/09/2018","08.43.00",16.5,17.1,"FB","12 - 19,9 m [Protocole CEN]"
"TOL2A",2018,516,26287,258102,"25/09/2018","18.44.00","26/09/2018","08.24.00",12,15.5,"FB","12 - 19,9 m [Protocole CEN]"
"TOL2A",2018,516,26288,258106,"25/09/2018","18.55.00","26/09/2018","08.36.00",30,33,"FB","20 - 34,9 m [Protocole CEN]"
"TOL2A",2018,516,26289,258109,"25/09/2018","19.28.00","26/09/2018","08.47.00",25,32,"FB","20 - 34,9 m [Protocole CEN]"
"TOL2A",2018,516,26292,258115,"26/09/2018","18.25.00","27/09/2018","07.50.00",2.7,3,"FB","< 3 m [Protocole CEN]"
"TOL2A",2018,516,26294,258112,"26/09/2018","18.15.00","27/09/2018","07.51.00",9.4,10.4,"FB","6 -11,9 m [Protocole CEN]"
"TOL2A",2018,516,26295,258121,"26/09/2018","18.50.00","27/09/2018","08.00.00",8.6,10.3,"FB","6 -11,9 m [Protocole CEN]"
"TOL2A",2018,516,26296,258113,"26/09/2018","18.19.00","27/09/2018","07.56.00",14.1,17.6,"FB","12 - 19,9 m [Protocole CEN]"
"TOL2A",2018,516,26297,258118,"26/09/2018","18.33.00","27/09/2018","08.12.00",15,19.7,"FB","12 - 19,9 m [Protocole CEN]"
"TOL2A",2018,516,26310,258090,"25/09/2018","18.05.00","26/09/2018","07.40.00",18,24,"FP","18 - 23,9 m Pelagique"
"TOL2A",2018,516,26313,258094,"25/09/2018","18.18.00","26/09/2018","07.55.00",24,30,"FP","24 - 29,9 m Pelagique"
"TOR82",2011,325,13878,14448,"14/06/2011","19.00.00","15/06/2011","07.45.00",2,3,"FB","< 3 m [Protocole CEN]"
"TOR82",2011,325,13879,14449,"14/06/2011","19.20.00","15/06/2011","08.15.00",1.5,2.1,"FB","< 3 m [Protocole CEN]"
"TOR82",2011,325,13880,14450,"14/06/2011","18.45.00","15/06/2011","07.30.00",1.9,2.3,"FB","< 3 m [Protocole CEN]"
"TOR82",2011,325,13881,14451,"14/06/2011","19.10.00","15/06/2011","08.05.00",4.2,4.7,"FB","3 - 5,9 m [Protocole CEN]"
"TOR82",2011,325,13882,14452,"14/06/2011","18.50.00","15/06/2011","07.40.00",3.8,4,"FB","3 - 5,9 m [Protocole CEN]"
"TOR82",2011,325,13883,14453,"14/06/2011","19.05.00","15/06/2011","07.55.00",3.6,4.3,"FB","3 - 5,9 m [Protocole CEN]"
"TOR82",2011,325,13885,14455,"14/06/2011","19.15.00","15/06/2011","08.10.00",6.1,6.2,"FB","6 -11,9 m [Protocole CEN]"
"TOR82",2011,325,13886,14456,"15/06/2011","19.00.00","16/06/2011","07.30.00",0.7,1.4,"FB","< 3 m [Protocole CEN]"
"TOR82",2011,325,13887,14457,"15/06/2011","19.25.00","16/06/2011","07.55.00",1.7,2.8,"FB","< 3 m [Protocole CEN]"
"TOR82",2011,325,13888,14458,"15/06/2011","19.15.00","16/06/2011","07.45.00",3,3,"FB","3 - 5,9 m [Protocole CEN]"
"TOR82",2011,325,13889,14459,"15/06/2011","19.05.00","16/06/2011","07.35.00",3,3.2,"FB","3 - 5,9 m [Protocole CEN]"
"TOR82",2011,325,13890,14460,"15/06/2011","19.10.00","16/06/2011","07.40.00",3,3.3,"FB","3 - 5,9 m [Protocole CEN]"
"TOR82",2011,325,13891,14461,"15/06/2011","19.35.00","16/06/2011","08.10.00",6,6.1,"FB","6 -11,9 m [Protocole CEN]"
"TOR82",2011,325,13892,14462,"15/06/2011","19.30.00","16/06/2011","08.00.00",6,6.4,"FB","6 -11,9 m [Protocole CEN]"
"TOR82",2011,325,13893,14463,"15/06/2011","19.20.00","16/06/2011","07.50.00",5.2,5.4,"FB","6 -11,9 m [Protocole CEN]"
"TOR82",2016,433,23031,253458,"11/07/2016","18.25.00","12/07/2016","08.15.00",2.4,2.6,"FB","< 3 m [Protocole CEN]"
"TOR82",2016,433,23032,253459,"11/07/2016","18.35.00","12/07/2016","08.31.00",2.3,2.4,"FB","< 3 m [Protocole CEN]"
"TOR82",2016,433,23033,253460,"11/07/2016","18.30.00","12/07/2016","08.26.00",2.7,2.9,"FB","< 3 m [Protocole CEN]"
"TOR82",2016,433,23034,253461,"11/07/2016","18.50.00","12/07/2016","08.54.00",4.9,5.9,"FB","3 - 5,9 m [Protocole CEN]"
"TOR82",2016,433,23035,253462,"11/07/2016","18.41.00","12/07/2016","08.35.00",4.9,5.1,"FB","3 - 5,9 m [Protocole CEN]"
"TOR82",2016,433,23036,253463,"11/07/2016","18.45.00","12/07/2016","08.41.00",4.9,5.6,"FB","3 - 5,9 m [Protocole CEN]"
"TOR82",2016,433,23039,253466,"12/07/2016","18.50.00","13/07/2016","08.10.00",2.7,2.9,"FB","< 3 m [Protocole CEN]"
"TOR82",2016,433,23040,253467,"12/07/2016","18.45.00","13/07/2016","08.05.00",2.7,2.9,"FB","< 3 m [Protocole CEN]"
"TOR82",2016,433,23041,253468,"12/07/2016","19.05.00","13/07/2016","08.30.00",4.9,5.4,"FB","3 - 5,9 m [Protocole CEN]"
"TOR82",2016,433,23042,253469,"12/07/2016","19.00.00","13/07/2016","08.15.00",5.2,5.4,"FB","3 - 5,9 m [Protocole CEN]"
"TOR82",2016,433,23043,253470,"12/07/2016","19.04.00","13/07/2016","08.20.00",5.2,5.4,"FB","3 - 5,9 m [Protocole CEN]"
"TOR82",2016,433,23045,253472,"12/07/2016","19.15.00","13/07/2016","08.45.00",7,8.8,"FB","6 -11,9 m [Protocole CEN]"
"TOU27",2008,101,4998,5307,"15/07/2008","19.15.00","16/07/2008","07.20.00",1,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,4999,5308,"15/07/2008","19.10.00","16/07/2008","07.15.00",1,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5000,5309,"15/07/2008","19.05.00","16/07/2008","07.10.00",1,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5001,5310,"15/07/2008","19.00.00","16/07/2008","07.05.00",1,0,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5002,5311,"15/07/2008","18.55.00","16/07/2008","07.00.00",0,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5003,5312,"15/07/2008","18.50.00","16/07/2008","06.55.00",0,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5004,5313,"15/07/2008","18.25.00","16/07/2008","06.50.00",0,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5005,5314,"15/07/2008","18.15.00","16/07/2008","06.45.00",1,0,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5006,5315,"16/07/2008","19.50.00","17/07/2008","07.59.00",1,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5007,5316,"16/07/2008","19.46.00","17/07/2008","07.52.00",1,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5008,5317,"16/07/2008","19.42.00","17/07/2008","07.49.00",0,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5009,5318,"16/07/2008","19.36.00","17/07/2008","07.39.00",1,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5010,5319,"16/07/2008","18.46.00","17/07/2008","07.03.00",1,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5011,5320,"16/07/2008","19.00.00","17/07/2008","07.20.00",1,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5012,5321,"16/07/2008","19.00.00","17/07/2008","07.20.00",0,1,"FB","< 3 m [Protocole CEN]"
"TOU27",2008,101,5013,5322,"16/07/2008","19.10.00","17/07/2008","07.14.00",1,1,"FB","< 3 m [Protocole CEN]"
"TOU79",2007,332,871,2633,"26/07/2007","18.30.00","27/07/2007","06.30.00",5.8,6,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2007,332,874,2602,"23/07/2007","19.00.00","24/07/2007","07.00.00",3,6,"FP","0 - 5,9 m Pelagique"
"TOU79",2007,332,875,2602,"23/07/2007","19.00.00","24/07/2007","07.00.00",0,3,"FP","0 - 5,9 m Pelagique"
"TOU79",2007,332,877,2602,"24/07/2007","19.00.00","25/07/2007","07.00.00",6,9,"FP","6 - 11,9 m Pelagique"
"TOU79",2007,332,878,2635,"26/07/2007","19.00.00","27/07/2007","06.50.00",1.8,2.9,"FB","< 3 m [Protocole CEN]"
"TOU79",2007,332,880,2640,"26/07/2007","19.10.00","27/07/2007","07.00.00",6.9,9.5,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2007,332,882,2634,"26/07/2007","19.15.00","27/07/2007","07.10.00",1.8,3,"FB","< 3 m [Protocole CEN]"
"TOU79",2007,332,885,2614,"24/07/2007","19.20.00","25/07/2007","07.45.00",1.7,3.1,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2007,332,887,2624,"25/07/2007","19.22.00","26/07/2007","07.30.00",1.2,2.3,"FB","< 3 m [Protocole CEN]"
"TOU79",2007,332,892,2631,"25/07/2007","19.28.00","26/07/2007","07.50.00",4.1,5.1,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2007,332,894,2616,"24/07/2007","19.32.00","25/07/2007","08.25.00",1.7,3.2,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2007,332,900,2628,"25/07/2007","19.43.00","26/07/2007","08.10.00",3.5,4.7,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2007,332,901,2610,"23/07/2007","19.45.00","24/07/2007","08.05.00",9.4,11.3,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2007,332,902,2620,"24/07/2007","19.45.00","25/07/2007","08.40.00",6.1,6.9,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2007,332,903,2622,"25/07/2007","19.48.00","26/07/2007","08.15.00",6.9,8.6,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2007,332,904,2618,"24/07/2007","19.50.00","25/07/2007","08.45.00",7.2,7.9,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2007,332,905,2638,"26/07/2007","19.50.00","27/07/2007","08.00.00",6.5,10,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2007,332,908,2615,"24/07/2007","20.04.00","25/07/2007","09.00.00",7.1,9.5,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2007,332,909,2607,"23/07/2007","20.05.00","24/07/2007","08.20.00",1.6,2.6,"FB","< 3 m [Protocole CEN]"
"TOU79",2007,332,910,2627,"25/07/2007","20.09.00","26/07/2007","08.40.00",7.3,10.1,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2007,332,911,2619,"24/07/2007","20.11.00","25/07/2007","09.10.00",3.9,5.3,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2007,332,912,2609,"23/07/2007","20.20.00","24/07/2007","08.30.00",1.1,1.8,"FB","< 3 m [Protocole CEN]"
"TOU79",2007,332,913,2626,"25/07/2007","20.20.00","26/07/2007","08.50.00",3.6,5.2,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2007,332,914,2604,"23/07/2007","20.25.00","24/07/2007","08.40.00",3.9,5.2,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2007,332,915,2606,"23/07/2007","20.40.00","24/07/2007","08.50.00",3.9,4.1,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2010,236,11587,10937,"30/08/2010","18.10.00","31/08/2010","08.15.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"TOU79",2010,236,11588,10938,"30/08/2010","18.25.00","31/08/2010","08.20.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2010,236,11589,10939,"30/08/2010","18.20.00","31/08/2010","08.27.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2010,236,11590,10940,"30/08/2010","18.30.00","31/08/2010","08.35.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2010,236,11591,10941,"30/08/2010","17.55.00","31/08/2010","07.47.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2010,236,11592,10942,"30/08/2010","17.50.00","31/08/2010","07.40.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"TOU79",2010,236,11593,10943,"30/08/2010","17.45.00","31/08/2010","07.35.00",NA,NA,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2010,236,11594,10944,"30/08/2010","17.40.00","31/08/2010","07.30.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"TOU79",2010,236,11595,10945,"30/08/2010","17.35.00","31/08/2010","07.25.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"TOU79",2010,236,11596,10946,"30/08/2010","17.30.00","31/08/2010","07.20.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2010,236,11599,10949,"31/08/2010","18.43.00","01/09/2010","08.02.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2010,236,11602,10952,"31/08/2010","18.26.00","01/09/2010","07.43.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2010,236,11604,10954,"31/08/2010","18.16.00","01/09/2010","07.31.00",NA,NA,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2010,236,11605,10955,"31/08/2010","18.11.00","01/09/2010","07.26.00",NA,NA,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2010,236,11607,10957,"01/09/2010","19.20.00","02/09/2010","08.10.00",NA,NA,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2010,236,11608,10958,"01/09/2010","19.15.00","02/09/2010","08.02.00",NA,NA,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2010,236,11739,11089,"01/09/2010","19.00.00","02/09/2010","07.45.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2010,236,11741,11091,"01/09/2010","18.28.00","02/09/2010","07.14.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2010,236,11743,11093,"01/09/2010","18.12.00","02/09/2010","07.08.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"TOU79",2010,236,11744,11094,"01/09/2010","18.00.00","02/09/2010","07.02.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"TOU79",2010,236,11755,11105,"30/08/2010","18.05.00","31/08/2010","07.15.00",NA,NA,"FPa","0 - 5,9 m Pelagique"
"TOU79",2010,236,11756,11106,"31/08/2010","18.15.00","01/09/2010","07.15.00",NA,NA,"FPa","6 - 11,9 m Pelagique"
"TOU79",2010,236,11757,11107,"01/09/2010","18.10.00","02/09/2010","07.30.00",NA,NA,"FPa","12 - 17,9 m Pelagique"
"TOU79",2016,438,23163,253590,"29/08/2016","17.40.00","30/08/2016","07.40.00",0,6,"FPa","0 - 5,9 m Pelagique"
"TOU79",2016,438,23165,253592,"29/08/2016","17.05.00","30/08/2016","06.54.00",1.6,1.8,"FB","< 3 m [Protocole CEN]"
"TOU79",2016,438,23166,253593,"29/08/2016","17.10.00","30/08/2016","07.00.00",1.8,2.5,"FB","< 3 m [Protocole CEN]"
"TOU79",2016,438,23167,253594,"29/08/2016","17.20.00","30/08/2016","07.05.00",4.3,6.5,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2016,438,23169,253596,"29/08/2016","17.35.00","30/08/2016","07.20.00",3.3,5.3,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2016,438,23172,253599,"30/08/2016","17.40.00","31/08/2016","07.07.00",3.2,4,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2016,438,23173,253600,"30/08/2016","17.45.00","31/08/2016","07.13.00",8.6,10.2,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2016,438,23177,253604,"30/08/2016","18.05.00","31/08/2016","07.40.00",1.5,3,"FB","< 3 m [Protocole CEN]"
"TOU79",2016,438,23178,253605,"30/08/2016","18.10.00","31/08/2016","07.47.00",1.8,2.8,"FB","< 3 m [Protocole CEN]"
"TOU79",2016,438,23179,253606,"30/08/2016","18.38.00","31/08/2016","07.22.00",6,12,"FPa","6 - 11,9 m Pelagique"
"TOU79",2016,438,23184,253611,"31/08/2016","17.43.00","01/09/2016","07.10.00",3.2,3.8,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2016,438,23185,253612,"31/08/2016","17.50.00","01/09/2016","07.15.00",1.6,2.4,"FB","< 3 m [Protocole CEN]"
"TOU79",2016,438,23190,253617,"31/08/2016","18.20.00","01/09/2016","07.24.00",12,18,"FPa","12 - 17,9 m Pelagique"
"TOU79",2016,438,23191,253618,"31/08/2016","18.25.00","01/09/2016","07.39.00",1.7,2.8,"FB","< 3 m [Protocole CEN]"
"TOU79",2016,438,23192,253619,"31/08/2016","18.30.00","01/09/2016","07.44.00",3.3,5.3,"FB","3 - 5,9 m [Protocole CEN]"
"TOU79",2016,438,23193,253620,"31/08/2016","18.35.00","01/09/2016","07.51.00",1.7,2.9,"FB","< 3 m [Protocole CEN]"
"TOU79",2016,438,23195,253622,"01/09/2016","17.35.00","02/09/2016","07.29.00",7.5,11,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2016,438,23198,253625,"01/09/2016","17.52.00","02/09/2016","07.46.00",8.5,11,"FB","6 -11,9 m [Protocole CEN]"
"TOU79",2016,438,23201,253628,"01/09/2016","18.10.00","02/09/2016","08.07.00",4.5,5.3,"FB","3 - 5,9 m [Protocole CEN]"
"TRA02",2012,247,17872,243882,"18/06/2012","19.05.00","19/06/2012","07.15.00",NA,2.1,"FB","< 3 m [Protocole CEN]"
"TRA02",2012,247,17873,243883,"18/06/2012","19.15.00","19/06/2012","07.19.00",NA,4.2,"FB","3 - 5,9 m [Protocole CEN]"
"TRA02",2012,247,17875,243885,"18/06/2012","19.30.00","19/06/2012","07.32.00",NA,2.8,"FB","< 3 m [Protocole CEN]"
"TRA02",2012,247,17876,243886,"18/06/2012","19.50.00","19/06/2012","07.40.00",NA,2.5,"FB","< 3 m [Protocole CEN]"
"TRA02",2012,247,17877,243887,"19/06/2012","19.00.00","20/06/2012","07.13.00",NA,4.8,"FB","3 - 5,9 m [Protocole CEN]"
"TRA02",2012,247,17878,243888,"19/06/2012","19.05.00","20/06/2012","07.20.00",NA,3.2,"FB","< 3 m [Protocole CEN]"
"TRA02",2012,247,17880,243890,"19/06/2012","19.20.00","20/06/2012","07.33.00",NA,5.7,"FB","3 - 5,9 m [Protocole CEN]"
